,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
109,Shot Chart Detail,0021600086,28,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,8,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,218,1,0,20161105,SAS,LAC
110,Shot Chart Detail,0021600086,31,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,8,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-89,183,1,0,20161105,SAS,LAC
111,Shot Chart Detail,0021600086,47,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,6,11,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,173,41,1,0,20161105,SAS,LAC
112,Shot Chart Detail,0021600086,216,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,5,33,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,69,43,1,1,20161105,SAS,LAC
113,Shot Chart Detail,0021600086,225,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,4,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,0,20161105,SAS,LAC
114,Shot Chart Detail,0021600086,234,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,4,1,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,97,1,0,20161105,SAS,LAC
115,Shot Chart Detail,0021600086,270,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,0,0,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-9,269,1,0,20161105,SAS,LAC
116,Shot Chart Detail,0021600086,307,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,7,39,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,20,56,1,0,20161105,SAS,LAC
117,Shot Chart Detail,0021600086,347,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,3,57,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,137,126,1,0,20161105,SAS,LAC
118,Shot Chart Detail,0021600086,353,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,2,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-6,252,1,0,20161105,SAS,LAC
119,Shot Chart Detail,0021600114,37,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,8,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-204,136,1,1,20161109,SAS,HOU
120,Shot Chart Detail,0021600114,39,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,7,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-153,72,1,0,20161109,SAS,HOU
121,Shot Chart Detail,0021600114,55,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,5,53,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,12,80,1,0,20161109,SAS,HOU
122,Shot Chart Detail,0021600114,65,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,5,1,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,45,47,1,1,20161109,SAS,HOU
123,Shot Chart Detail,0021600114,78,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,4,11,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-187,188,1,0,20161109,SAS,HOU
124,Shot Chart Detail,0021600114,101,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,2,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,85,1,0,20161109,SAS,HOU
125,Shot Chart Detail,0021600114,104,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,1,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-96,26,1,0,20161109,SAS,HOU
126,Shot Chart Detail,0021600114,131,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,0,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,155,200,1,1,20161109,SAS,HOU
127,Shot Chart Detail,0021600114,225,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,4,59,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,56,1,1,20161109,SAS,HOU
128,Shot Chart Detail,0021600114,265,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,1,51,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,18,1,1,20161109,SAS,HOU
129,Shot Chart Detail,0021600114,289,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,0,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,140,296,1,1,20161109,SAS,HOU
130,Shot Chart Detail,0021600114,340,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,7,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,23,78,223,1,0,20161109,SAS,HOU
131,Shot Chart Detail,0021600114,344,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,7,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,1,20161109,SAS,HOU
132,Shot Chart Detail,0021600114,369,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,5,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,38,218,1,0,20161109,SAS,HOU
133,Shot Chart Detail,0021600114,376,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,4,35,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,37,85,1,0,20161109,SAS,HOU
134,Shot Chart Detail,0021600114,387,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,3,30,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,107,31,1,0,20161109,SAS,HOU
135,Shot Chart Detail,0021600114,428,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,0,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-101,110,1,1,20161109,SAS,HOU
136,Shot Chart Detail,0021600114,487,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,7,3,Missed Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,36,1,0,20161109,SAS,HOU
137,Shot Chart Detail,0021600114,492,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,6,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,200,1,1,20161109,SAS,HOU
138,Shot Chart Detail,0021600114,510,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,4,52,Missed Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20161109,SAS,HOU
139,Shot Chart Detail,0021600114,512,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,4,52,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,0,20161109,SAS,HOU
140,Shot Chart Detail,0021600114,516,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,4,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-4,144,1,0,20161109,SAS,HOU
141,Shot Chart Detail,0021600114,540,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,2,39,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161109,SAS,HOU
142,Shot Chart Detail,0021600114,557,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,1,10,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,8,1,1,20161109,SAS,HOU
143,Shot Chart Detail,0021600114,560,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,0,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,128,90,1,0,20161109,SAS,HOU
144,Shot Chart Detail,0021600114,569,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,13,1,0,20161109,SAS,HOU
145,Shot Chart Detail,0021600127,17,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,9,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,156,1,1,20161111,SAS,DET
146,Shot Chart Detail,0021600127,69,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,3,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,0,20161111,SAS,DET
147,Shot Chart Detail,0021600127,145,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,7,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,151,110,1,0,20161111,SAS,DET
148,Shot Chart Detail,0021600127,184,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,3,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-20,174,1,1,20161111,SAS,DET
149,Shot Chart Detail,0021600127,196,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,2,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-145,95,1,0,20161111,SAS,DET
150,Shot Chart Detail,0021600127,205,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,1,45,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,123,61,1,0,20161111,SAS,DET
151,Shot Chart Detail,0021600127,218,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,0,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,6,47,1,0,20161111,SAS,DET
152,Shot Chart Detail,0021600127,244,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,9,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,114,164,1,0,20161111,SAS,DET
153,Shot Chart Detail,0021600127,255,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,8,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,213,1,1,20161111,SAS,DET
154,Shot Chart Detail,0021600127,262,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,7,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,2,1,0,20161111,SAS,DET
155,Shot Chart Detail,0021600127,277,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,5,8,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-235,65,1,1,20161111,SAS,DET
156,Shot Chart Detail,0021600127,285,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,4,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,130,120,1,0,20161111,SAS,DET
157,Shot Chart Detail,0021600127,362,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,9,3,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20161111,SAS,DET
158,Shot Chart Detail,0021600127,430,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,2,30,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,130,-11,1,0,20161111,SAS,DET
159,Shot Chart Detail,0021600127,434,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,2,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,145,208,1,1,20161111,SAS,DET
160,Shot Chart Detail,0021600127,436,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,1,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-148,218,1,0,20161111,SAS,DET
161,Shot Chart Detail,0021600127,438,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,1,10,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-11,1,0,20161111,SAS,DET
162,Shot Chart Detail,0021600127,442,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,0,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,156,77,1,0,20161111,SAS,DET
163,Shot Chart Detail,0021600134,34,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,8,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-101,85,1,0,20161112,HOU,SAS
164,Shot Chart Detail,0021600134,48,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,7,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,146,90,1,1,20161112,HOU,SAS
165,Shot Chart Detail,0021600134,71,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,5,28,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-12,51,1,1,20161112,HOU,SAS
166,Shot Chart Detail,0021600134,77,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-133,228,1,0,20161112,HOU,SAS
167,Shot Chart Detail,0021600134,82,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,4,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,23,1,1,20161112,HOU,SAS
168,Shot Chart Detail,0021600134,84,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,3,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,1,20161112,HOU,SAS
169,Shot Chart Detail,0021600134,101,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,1,47,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,27,82,1,1,20161112,HOU,SAS
170,Shot Chart Detail,0021600134,167,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,8,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,235,61,1,0,20161112,HOU,SAS
171,Shot Chart Detail,0021600134,268,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,0,0,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-65,247,1,0,20161112,HOU,SAS
172,Shot Chart Detail,0021600134,307,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,8,34,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,13,1,1,20161112,HOU,SAS
173,Shot Chart Detail,0021600134,343,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,4,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-37,169,1,0,20161112,HOU,SAS
174,Shot Chart Detail,0021600134,457,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,7,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-165,214,1,0,20161112,HOU,SAS
175,Shot Chart Detail,0021600134,477,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,5,26,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,18,1,1,20161112,HOU,SAS
176,Shot Chart Detail,0021600134,487,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,4,13,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161112,HOU,SAS
177,Shot Chart Detail,0021600134,500,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,3,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,32,252,1,0,20161112,HOU,SAS
178,Shot Chart Detail,0021600134,503,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,2,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-130,111,1,1,20161112,HOU,SAS
179,Shot Chart Detail,0021600150,3,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,11,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,187,169,1,0,20161114,SAS,MIA
180,Shot Chart Detail,0021600150,23,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,8,28,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,2,1,1,20161114,SAS,MIA
181,Shot Chart Detail,0021600150,58,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,5,33,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-71,77,1,1,20161114,SAS,MIA
182,Shot Chart Detail,0021600150,72,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,3,58,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,101,77,1,0,20161114,SAS,MIA
183,Shot Chart Detail,0021600150,78,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,3,12,Missed Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-74,51,1,0,20161114,SAS,MIA
184,Shot Chart Detail,0021600150,80,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,3,7,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,21,1,1,20161114,SAS,MIA
185,Shot Chart Detail,0021600150,87,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,2,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,228,105,1,1,20161114,SAS,MIA
186,Shot Chart Detail,0021600150,229,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,1,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,31,1,1,20161114,SAS,MIA
187,Shot Chart Detail,0021600150,234,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,0,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-84,237,1,0,20161114,SAS,MIA
188,Shot Chart Detail,0021600150,249,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,11,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-4,1,0,20161114,SAS,MIA
189,Shot Chart Detail,0021600150,264,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,9,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,0,20161114,SAS,MIA
190,Shot Chart Detail,0021600150,266,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,9,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,7,1,0,20161114,SAS,MIA
191,Shot Chart Detail,0021600150,319,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,4,30,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,68,46,1,0,20161114,SAS,MIA
192,Shot Chart Detail,0021600150,423,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,8,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-65,237,1,1,20161114,SAS,MIA
193,Shot Chart Detail,0021600150,429,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,6,59,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,130,47,1,1,20161114,SAS,MIA
194,Shot Chart Detail,0021600150,455,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,5,49,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,158,11,1,0,20161114,SAS,MIA
195,Shot Chart Detail,0021600150,459,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,5,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,38,57,1,0,20161114,SAS,MIA
196,Shot Chart Detail,0021600150,472,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,3,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,120,126,1,0,20161114,SAS,MIA
197,Shot Chart Detail,0021600150,503,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,0,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,177,41,1,0,20161114,SAS,MIA
198,Shot Chart Detail,0021600168,3,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,10,41,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,24,1,1,20161116,SAC,SAS
199,Shot Chart Detail,0021600168,59,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,6,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,145,105,1,0,20161116,SAC,SAS
200,Shot Chart Detail,0021600168,63,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,5,46,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,70,1,1,20161116,SAC,SAS
201,Shot Chart Detail,0021600168,88,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,3,7,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,122,46,1,0,20161116,SAC,SAS
202,Shot Chart Detail,0021600168,181,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,4,12,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,8,1,1,20161116,SAC,SAS
203,Shot Chart Detail,0021600168,213,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,1,0,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,12,100,1,1,20161116,SAC,SAS
204,Shot Chart Detail,0021600168,230,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,11,36,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,52,1,0,20161116,SAC,SAS
205,Shot Chart Detail,0021600168,268,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,6,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,36,1,0,20161116,SAC,SAS
206,Shot Chart Detail,0021600168,291,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,5,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20161116,SAC,SAS
207,Shot Chart Detail,0021600168,298,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,4,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,58,257,1,1,20161116,SAC,SAS
208,Shot Chart Detail,0021600168,301,202695,Kawhi Leonard,1610612759,San Antonio Spurs,3,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,156,1,0,20161116,SAC,SAS
209,Shot Chart Detail,0021600168,398,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,7,14,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,21,1,0,20161116,SAC,SAS
210,Shot Chart Detail,0021600168,402,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,6,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,182,164,1,1,20161116,SAC,SAS
211,Shot Chart Detail,0021600168,425,202695,Kawhi Leonard,1610612759,San Antonio Spurs,4,4,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,9,1,0,20161116,SAC,SAS
212,Shot Chart Detail,0021600182,11,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,11,3,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-144,-11,1,1,20161118,LAL,SAS
213,Shot Chart Detail,0021600182,36,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,7,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,98,227,1,0,20161118,LAL,SAS
214,Shot Chart Detail,0021600182,46,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,6,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,18,1,0,20161118,LAL,SAS
215,Shot Chart Detail,0021600182,59,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,5,55,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-111,130,1,0,20161118,LAL,SAS
216,Shot Chart Detail,0021600182,89,202695,Kawhi Leonard,1610612759,San Antonio Spurs,1,3,6,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,23,70,1,0,20161118,LAL,SAS
217,Shot Chart Detail,0021600182,187,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,6,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-155,125,1,1,20161118,LAL,SAS
218,Shot Chart Detail,0021600182,214,202695,Kawhi Leonard,1610612759,San Antonio Spurs,2,2,32,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,16,1,1,20161118,LAL,SAS
