,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
108,Shot Chart Detail,0021800094,683,1629029,Luka Doncic,1610612742,Dallas Mavericks,5,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,80,283,1,0,20181029,SAS,DAL
109,Shot Chart Detail,0021800109,9,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,11,37,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,47,256,1,0,20181031,LAL,DAL
110,Shot Chart Detail,0021800109,12,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,11,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-131,226,1,0,20181031,LAL,DAL
111,Shot Chart Detail,0021800109,44,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,111,223,1,0,20181031,LAL,DAL
112,Shot Chart Detail,0021800109,86,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,4,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-60,127,1,0,20181031,LAL,DAL
113,Shot Chart Detail,0021800109,299,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,3,24,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-81,185,1,0,20181031,LAL,DAL
114,Shot Chart Detail,0021800109,400,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,7,28,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-6,92,1,0,20181031,LAL,DAL
115,Shot Chart Detail,0021800109,437,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,26,1,1,20181031,LAL,DAL
116,Shot Chart Detail,0021800109,460,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,2,52,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-85,240,1,1,20181031,LAL,DAL
117,Shot Chart Detail,0021800109,610,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,5,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-75,250,1,1,20181031,LAL,DAL
118,Shot Chart Detail,0021800109,642,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,2,44,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-140,209,1,1,20181031,LAL,DAL
119,Shot Chart Detail,0021800109,694,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,0,7,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-73,6,1,1,20181031,LAL,DAL
120,Shot Chart Detail,0021800121,42,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,23,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-168,206,1,0,20181102,DAL,NYK
121,Shot Chart Detail,0021800121,258,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,6,2,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,1,1,1,20181102,DAL,NYK
122,Shot Chart Detail,0021800121,268,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,5,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-110,228,1,0,20181102,DAL,NYK
123,Shot Chart Detail,0021800121,277,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,4,38,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,13,1,0,20181102,DAL,NYK
124,Shot Chart Detail,0021800121,279,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,4,35,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181102,DAL,NYK
125,Shot Chart Detail,0021800121,285,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,3,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-138,218,1,0,20181102,DAL,NYK
126,Shot Chart Detail,0021800121,321,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,1,8,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-93,92,1,0,20181102,DAL,NYK
127,Shot Chart Detail,0021800121,414,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,6,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,0,1,0,20181102,DAL,NYK
128,Shot Chart Detail,0021800121,416,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,6,49,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,27,1,1,20181102,DAL,NYK
129,Shot Chart Detail,0021800121,428,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,5,32,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,121,173,1,1,20181102,DAL,NYK
130,Shot Chart Detail,0021800121,435,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,14,80,1,0,20181102,DAL,NYK
131,Shot Chart Detail,0021800121,576,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,8,32,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,10,1,1,20181102,DAL,NYK
132,Shot Chart Detail,0021800121,578,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,8,3,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-146,109,1,1,20181102,DAL,NYK
133,Shot Chart Detail,0021800121,608,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,5,19,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-155,195,1,1,20181102,DAL,NYK
134,Shot Chart Detail,0021800121,661,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,1,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-189,152,1,1,20181102,DAL,NYK
135,Shot Chart Detail,0021800150,24,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,23,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,5,80,1,0,20181106,DAL,WAS
136,Shot Chart Detail,0021800150,29,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,59,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,6,1,0,20181106,DAL,WAS
137,Shot Chart Detail,0021800150,65,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,69,247,1,0,20181106,DAL,WAS
138,Shot Chart Detail,0021800150,82,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,5,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20181106,DAL,WAS
139,Shot Chart Detail,0021800150,98,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,4,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,133,1,1,20181106,DAL,WAS
140,Shot Chart Detail,0021800150,110,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,3,14,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,6,117,1,1,20181106,DAL,WAS
141,Shot Chart Detail,0021800150,289,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-132,216,1,0,20181106,DAL,WAS
142,Shot Chart Detail,0021800150,294,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,1,37,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,1,20181106,DAL,WAS
143,Shot Chart Detail,0021800150,312,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,0,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,154,1,1,20181106,DAL,WAS
144,Shot Chart Detail,0021800150,360,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,8,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,143,220,1,0,20181106,DAL,WAS
145,Shot Chart Detail,0021800150,379,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,7,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,160,25,1,1,20181106,DAL,WAS
146,Shot Chart Detail,0021800150,404,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,5,23,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,30,1,1,20181106,DAL,WAS
147,Shot Chart Detail,0021800150,408,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,155,1,0,20181106,DAL,WAS
148,Shot Chart Detail,0021800150,419,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,3,26,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,38,50,1,1,20181106,DAL,WAS
149,Shot Chart Detail,0021800150,546,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,7,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-166,189,1,0,20181106,DAL,WAS
150,Shot Chart Detail,0021800150,592,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,3,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,101,93,1,1,20181106,DAL,WAS
151,Shot Chart Detail,0021800160,36,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,33,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-54,32,1,1,20181107,UTA,DAL
152,Shot Chart Detail,0021800160,68,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,6,37,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-92,19,1,1,20181107,UTA,DAL
153,Shot Chart Detail,0021800160,81,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,5,56,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-47,77,1,0,20181107,UTA,DAL
154,Shot Chart Detail,0021800160,250,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,7,9,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-101,236,1,1,20181107,UTA,DAL
155,Shot Chart Detail,0021800160,254,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,6,40,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-58,159,1,1,20181107,UTA,DAL
156,Shot Chart Detail,0021800160,323,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-178,172,1,0,20181107,UTA,DAL
157,Shot Chart Detail,0021800160,341,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,1,6,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,134,131,1,0,20181107,UTA,DAL
158,Shot Chart Detail,0021800160,378,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,10,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,30,101,1,0,20181107,UTA,DAL
159,Shot Chart Detail,0021800160,390,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,9,38,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,3,83,1,0,20181107,UTA,DAL
160,Shot Chart Detail,0021800160,415,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,7,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,12,1,1,20181107,UTA,DAL
161,Shot Chart Detail,0021800160,428,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,6,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-131,210,1,1,20181107,UTA,DAL
162,Shot Chart Detail,0021800160,440,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,5,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,85,55,1,0,20181107,UTA,DAL
163,Shot Chart Detail,0021800160,486,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,3,7,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-144,256,1,1,20181107,UTA,DAL
164,Shot Chart Detail,0021800160,648,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,6,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-196,101,1,0,20181107,UTA,DAL
165,Shot Chart Detail,0021800181,19,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-63,89,1,0,20181110,DAL,OKC
166,Shot Chart Detail,0021800181,36,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,246,1,0,20181110,DAL,OKC
167,Shot Chart Detail,0021800181,59,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,36,1,1,20181110,DAL,OKC
168,Shot Chart Detail,0021800181,79,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,6,11,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,152,202,1,0,20181110,DAL,OKC
169,Shot Chart Detail,0021800181,93,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,5,20,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,21,1,0,20181110,DAL,OKC
170,Shot Chart Detail,0021800181,124,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,2,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,15,1,0,20181110,DAL,OKC
171,Shot Chart Detail,0021800181,309,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,2,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,21,1,1,20181110,DAL,OKC
172,Shot Chart Detail,0021800181,374,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,9,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-187,162,1,1,20181110,DAL,OKC
173,Shot Chart Detail,0021800181,394,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,6,40,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,40,101,1,1,20181110,DAL,OKC
174,Shot Chart Detail,0021800181,404,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,5,15,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,9,1,1,20181110,DAL,OKC
175,Shot Chart Detail,0021800181,418,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-141,200,1,0,20181110,DAL,OKC
176,Shot Chart Detail,0021800181,438,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,3,52,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,16,53,1,1,20181110,DAL,OKC
177,Shot Chart Detail,0021800181,559,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,5,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-5,1,1,20181110,DAL,OKC
178,Shot Chart Detail,0021800181,593,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,4,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,5,1,1,20181110,DAL,OKC
179,Shot Chart Detail,0021800181,645,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,0,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,1,20181110,DAL,OKC
180,Shot Chart Detail,0021800193,22,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,71,244,1,0,20181112,CHI,DAL
181,Shot Chart Detail,0021800193,30,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,85,241,1,0,20181112,CHI,DAL
182,Shot Chart Detail,0021800193,80,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,5,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-7,165,1,1,20181112,CHI,DAL
183,Shot Chart Detail,0021800193,101,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,3,41,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-40,133,1,0,20181112,CHI,DAL
184,Shot Chart Detail,0021800193,291,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,3,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-38,254,1,1,20181112,CHI,DAL
185,Shot Chart Detail,0021800193,294,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,57,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,16,1,0,20181112,CHI,DAL
186,Shot Chart Detail,0021800193,366,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,10,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-106,15,1,0,20181112,CHI,DAL
187,Shot Chart Detail,0021800193,372,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,9,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-70,240,1,0,20181112,CHI,DAL
188,Shot Chart Detail,0021800193,428,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-232,68,1,0,20181112,CHI,DAL
189,Shot Chart Detail,0021800193,432,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,4,45,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-26,85,1,0,20181112,CHI,DAL
190,Shot Chart Detail,0021800193,616,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,3,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-35,256,1,1,20181112,CHI,DAL
191,Shot Chart Detail,0021800193,644,1629029,Luka Doncic,1610612742,Dallas Mavericks,4,0,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,19,1,0,20181112,CHI,DAL
192,Shot Chart Detail,0021800210,24,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,0,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-10,77,1,0,20181114,DAL,UTA
193,Shot Chart Detail,0021800210,36,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,9,10,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,11,1,1,20181114,DAL,UTA
194,Shot Chart Detail,0021800210,56,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,9,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,29,1,0,20181114,DAL,UTA
195,Shot Chart Detail,0021800210,79,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,5,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,47,269,1,1,20181114,DAL,UTA
196,Shot Chart Detail,0021800210,292,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,2,46,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-48,158,1,1,20181114,DAL,UTA
197,Shot Chart Detail,0021800210,308,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,1,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,27,1,0,20181114,DAL,UTA
198,Shot Chart Detail,0021800210,322,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,0,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,199,220,1,1,20181114,DAL,UTA
199,Shot Chart Detail,0021800210,335,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,10,51,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-74,5,1,0,20181114,DAL,UTA
200,Shot Chart Detail,0021800210,337,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,10,47,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,1,1,1,20181114,DAL,UTA
201,Shot Chart Detail,0021800210,345,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,10,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-65,256,1,0,20181114,DAL,UTA
202,Shot Chart Detail,0021800210,387,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,7,6,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,54,1,0,20181114,DAL,UTA
203,Shot Chart Detail,0021800210,443,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,3,2,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,21,1,0,20181114,DAL,UTA
204,Shot Chart Detail,0021800210,451,1629029,Luka Doncic,1610612742,Dallas Mavericks,3,2,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-137,259,1,0,20181114,DAL,UTA
205,Shot Chart Detail,0021800232,11,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,11,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-182,191,1,1,20181117,DAL,GSW
206,Shot Chart Detail,0021800232,19,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,10,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-144,248,1,1,20181117,DAL,GSW
207,Shot Chart Detail,0021800232,45,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-212,234,1,0,20181117,DAL,GSW
208,Shot Chart Detail,0021800232,47,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,7,40,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,1,20181117,DAL,GSW
209,Shot Chart Detail,0021800232,118,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,2,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-187,197,1,0,20181117,DAL,GSW
210,Shot Chart Detail,0021800232,149,1629029,Luka Doncic,1610612742,Dallas Mavericks,1,1,11,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,11,1,1,20181117,DAL,GSW
211,Shot Chart Detail,0021800232,266,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,4,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-234,111,1,0,20181117,DAL,GSW
212,Shot Chart Detail,0021800232,314,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,1,10,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-65,50,1,1,20181117,DAL,GSW
213,Shot Chart Detail,0021800232,319,1629029,Luka Doncic,1610612742,Dallas Mavericks,2,0,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,43,253,1,0,20181117,DAL,GSW
